FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,GENERO,EDAD,ESTADO_FORMACION,CONVOCATORIA,NIVE_EDUCATIVO,ESTADOS,META_BENEFICIARIOS,INVERSION,FECHA_VIGENCIA
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,27,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,META,VILLAVICENCIO,NO REGISTRA,30,GRADUADO,3,SUPERIOR POSGRADO,BENEFICIARIO,1713,4029641,2020-12-31
2020-01-20,MAGDALENA,SANTA MARTA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,MAGDALENA,SANTA MARTA,MASCULINO,37,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,65,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,65,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,META,VILLAVICENCIO,MASCULINO,28,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,META,VILLAVICENCIO,MASCULINO,28,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,FEMENINO,26,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,CESAR,VALLEDUPAR,MASCULINO,0,ASPIRANTE,1,SUPERIOR PREGRADO,ASPIRANTE,,,2019-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,PUTUMAYO,MOCOA,MASCULINO,3,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,GRADUADO,4,SUPERIOR PREGRADO,BENEFICIARIO,1713,4029641,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,26,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,SUCRE,SINCELEJO,MASCULINO,23,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,32,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,22,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,37,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,39,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,28,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,28,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,28,GRADUADO,2,SUPERIOR PREGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,34,GRADUADO,2,SUPERIOR POSGRADO,BENEFIARIO,1713,4029641,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,21,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
